,country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
130496,Luxembourg,LU,2023-06-18,TV,7,Tour de France: Unchained,Tour de France: Unchained: Season 1,1
130497,Luxembourg,LU,2023-06-18,TV,8,FUBAR,FUBAR: Season 1,4
130498,Luxembourg,LU,2023-06-18,TV,9,Turn of the Tide,Turn of the Tide: Season 1,4
130499,Luxembourg,LU,2023-06-18,TV,10,Manifest,Manifest: Season 4,8
130500,Luxembourg,LU,2023-06-11,Films,1,A Beautiful Life,,2
130501,Luxembourg,LU,2023-06-11,Films,2,Just Mercy,,3
130502,Luxembourg,LU,2023-06-11,Films,3,Those Who Wish Me Dead,,1
130503,Luxembourg,LU,2023-06-11,Films,4,Blood & Gold,,3
130504,Luxembourg,LU,2023-06-11,Films,5,You Do You,,1
130505,Luxembourg,LU,2023-06-11,Films,6,The Mother,,5
130506,Luxembourg,LU,2023-06-11,Films,7,Morbius,,1
130507,Luxembourg,LU,2023-06-11,Films,8,Jason Bourne,,2
130508,Luxembourg,LU,2023-06-11,Films,9,Tin & Tina,,3
130509,Luxembourg,LU,2023-06-11,Films,10,Mixed by Erry,,1
130510,Luxembourg,LU,2023-06-11,TV,1,Manifest,Manifest: Season 4,7
130511,Luxembourg,LU,2023-06-11,TV,2,Never Have I Ever,Never Have I Ever: Season 4,1
130512,Luxembourg,LU,2023-06-11,TV,3,Fake Profile,Fake Profile: Season 1,2
130513,Luxembourg,LU,2023-06-11,TV,4,FUBAR,FUBAR: Season 1,3
130514,Luxembourg,LU,2023-06-11,TV,5,New Amsterdam,New Amsterdam: Season 3,2
130515,Luxembourg,LU,2023-06-11,TV,6,Turn of the Tide,Turn of the Tide: Season 1,3
130516,Luxembourg,LU,2023-06-11,TV,7,The Good Doctor,The Good Doctor: Season 5,2
130517,Luxembourg,LU,2023-06-11,TV,8,Valeria,Valeria: Season 3,1
130518,Luxembourg,LU,2023-06-11,TV,9,Arnold,Arnold: Limited Series,1
130519,Luxembourg,LU,2023-06-11,TV,10,Manifest,Manifest: Season 1,20
130520,Luxembourg,LU,2023-06-04,Films,1,Blood & Gold,,2
130521,Luxembourg,LU,2023-06-04,Films,2,Tin & Tina,,2
130522,Luxembourg,LU,2023-06-04,Films,3,A Beautiful Life,,1
130523,Luxembourg,LU,2023-06-04,Films,4,The Year I Started Masturbating,,2
130524,Luxembourg,LU,2023-06-04,Films,5,The Mother,,4
130525,Luxembourg,LU,2023-06-04,Films,6,Hard Feelings,,2
130526,Luxembourg,LU,2023-06-04,Films,7,Mother's Day,,2
130527,Luxembourg,LU,2023-06-04,Films,8,Faithfully Yours,,3
130528,Luxembourg,LU,2023-06-04,Films,9,Escape Room: Tournament Of Champions,,2
130529,Luxembourg,LU,2023-06-04,Films,10,Just Mercy,,2
130530,Luxembourg,LU,2023-06-04,TV,1,FUBAR,FUBAR: Season 1,2
130531,Luxembourg,LU,2023-06-04,TV,2,Fake Profile,Fake Profile: Season 1,1
130532,Luxembourg,LU,2023-06-04,TV,3,Turn of the Tide,Turn of the Tide: Season 1,2
130533,Luxembourg,LU,2023-06-04,TV,4,Manifest,Manifest: Season 4,6
130534,Luxembourg,LU,2023-06-04,TV,5,Muted,Muted: Limited Series,3
130535,Luxembourg,LU,2023-06-04,TV,6,New Amsterdam,New Amsterdam: Season 3,1
130536,Luxembourg,LU,2023-06-04,TV,7,"XO, Kitty","XO, Kitty: Season 1",3
130537,Luxembourg,LU,2023-06-04,TV,8,Rhythm + Flow France,Rhythm + Flow France: Season 2,3
130538,Luxembourg,LU,2023-06-04,TV,9,Queen Charlotte: A Bridgerton Story,,5
130539,Luxembourg,LU,2023-06-04,TV,10,The Good Doctor,The Good Doctor: Season 5,1
130540,Luxembourg,LU,2023-05-28,Films,1,The Mother,,3
130541,Luxembourg,LU,2023-05-28,Films,2,Mother's Day,,1
130542,Luxembourg,LU,2023-05-28,Films,3,Faithfully Yours,,2
130543,Luxembourg,LU,2023-05-28,Films,4,Hard Feelings,,1
130544,Luxembourg,LU,2023-05-28,Films,5,Blood & Gold,,1
130545,Luxembourg,LU,2023-05-28,Films,6,Tin & Tina,,1
130546,Luxembourg,LU,2023-05-28,Films,7,The Year I Started Masturbating,,1
130547,Luxembourg,LU,2023-05-28,Films,8,Escape Room: Tournament Of Champions,,1
130548,Luxembourg,LU,2023-05-28,Films,9,Uncharted,,6
130549,Luxembourg,LU,2023-05-28,Films,10,Victim/Suspect,,1
130550,Luxembourg,LU,2023-05-28,TV,1,FUBAR,FUBAR: Season 1,1
130551,Luxembourg,LU,2023-05-28,TV,2,Muted,Muted: Limited Series,2
130552,Luxembourg,LU,2023-05-28,TV,3,"XO, Kitty","XO, Kitty: Season 1",2
130553,Luxembourg,LU,2023-05-28,TV,4,Rhythm + Flow France,Rhythm + Flow France: Season 2,2
130554,Luxembourg,LU,2023-05-28,TV,5,Queen Charlotte: A Bridgerton Story,,4
130555,Luxembourg,LU,2023-05-28,TV,6,Selling Sunset,Selling Sunset: Season 6,2
130556,Luxembourg,LU,2023-05-28,TV,7,The Rookie,The Rookie: Season 1,9
130557,Luxembourg,LU,2023-05-28,TV,8,The Rookie,The Rookie: Season 2,7
130558,Luxembourg,LU,2023-05-28,TV,9,Firefly Lane,Firefly Lane: Season 2,9
130559,Luxembourg,LU,2023-05-28,TV,10,Turn of the Tide,Turn of the Tide: Season 1,1
130560,Luxembourg,LU,2023-05-21,Films,1,The Mother,,2
130561,Luxembourg,LU,2023-05-21,Films,2,Faithfully Yours,,1
130562,Luxembourg,LU,2023-05-21,Films,3,Anna Nicole Smith: You Don't Know Me,,1
130563,Luxembourg,LU,2023-05-21,Films,4,Uncharted,,5
130564,Luxembourg,LU,2023-05-21,Films,5,AKA,,4
130565,Luxembourg,LU,2023-05-21,Films,6,Mrs. Chatterjee vs Norway,,2
130566,Luxembourg,LU,2023-05-21,Films,7,Royalteen: Princess Margrethe,,2
130567,Luxembourg,LU,2023-05-21,Films,8,Rogue City,,2
130568,Luxembourg,LU,2023-05-21,Films,9,¡Que viva México!,,1
130569,Luxembourg,LU,2023-05-21,Films,10,A Tourist's Guide to Love,,5
130570,Luxembourg,LU,2023-05-21,TV,1,Queen Charlotte: A Bridgerton Story,,3
130571,Luxembourg,LU,2023-05-21,TV,2,"XO, Kitty","XO, Kitty: Season 1",1
130572,Luxembourg,LU,2023-05-21,TV,3,Muted,Muted: Limited Series,1
130573,Luxembourg,LU,2023-05-21,TV,4,Rhythm + Flow France,Rhythm + Flow France: Season 2,1
130574,Luxembourg,LU,2023-05-21,TV,5,Firefly Lane,Firefly Lane: Season 2,8
130575,Luxembourg,LU,2023-05-21,TV,6,Black Knight,Black Knight: Season 1,1
130576,Luxembourg,LU,2023-05-21,TV,7,Selling Sunset,Selling Sunset: Season 6,1
130577,Luxembourg,LU,2023-05-21,TV,8,McGREGOR FOREVER,McGREGOR FOREVER: Limited Series,1
130578,Luxembourg,LU,2023-05-21,TV,9,The Rookie,The Rookie: Season 1,8
130579,Luxembourg,LU,2023-05-21,TV,10,The Rookie,The Rookie: Season 2,6
130580,Luxembourg,LU,2023-05-14,Films,1,The Mother,,1
130581,Luxembourg,LU,2023-05-14,Films,2,AKA,,3
130582,Luxembourg,LU,2023-05-14,Films,3,Uncharted,,4
130583,Luxembourg,LU,2023-05-14,Films,4,Rogue City,,1
130584,Luxembourg,LU,2023-05-14,Films,5,Royalteen: Princess Margrethe,,1
130585,Luxembourg,LU,2023-05-14,Films,6,A Tourist's Guide to Love,,4
130586,Luxembourg,LU,2023-05-14,Films,7,The Good Liar,,3
130587,Luxembourg,LU,2023-05-14,Films,8,Kung Fu Panda 3,,2
130588,Luxembourg,LU,2023-05-14,Films,9,The Meg,,2
130589,Luxembourg,LU,2023-05-14,Films,10,Mrs. Chatterjee vs Norway,,1
130590,Luxembourg,LU,2023-05-14,TV,1,Queen Charlotte: A Bridgerton Story,,2
130591,Luxembourg,LU,2023-05-14,TV,2,Firefly Lane,Firefly Lane: Season 2,7
130592,Luxembourg,LU,2023-05-14,TV,3,The Diplomat,The Diplomat: Season 1,4
130593,Luxembourg,LU,2023-05-14,TV,4,The Rookie,The Rookie: Season 1,7
130594,Luxembourg,LU,2023-05-14,TV,5,Sweet Tooth,Sweet Tooth: Season 2,3
130595,Luxembourg,LU,2023-05-14,TV,6,The Rookie,The Rookie: Season 2,5
130596,Luxembourg,LU,2023-05-14,TV,7,The Night Agent,The Night Agent: Season 1,8
130597,Luxembourg,LU,2023-05-14,TV,8,The Tailor,The Tailor: Season 1,2
130598,Luxembourg,LU,2023-05-14,TV,9,The Marked Heart,The Marked Heart: Season 2,4
130599,Luxembourg,LU,2023-05-14,TV,10,Queen Cleopatra,Queen Cleopatra: Limited Series,1
130600,Luxembourg,LU,2023-05-07,Films,1,AKA,,2
130601,Luxembourg,LU,2023-05-07,Films,2,A Tourist's Guide to Love,,3
130602,Luxembourg,LU,2023-05-07,Films,3,The Awkward Weekend,,1
130603,Luxembourg,LU,2023-05-07,Films,4,Luther: The Fallen Sun,,9
130604,Luxembourg,LU,2023-05-07,Films,5,"Kiss, Kiss!",,2
130605,Luxembourg,LU,2023-05-07,Films,6,Murder Mystery 2,,6
130606,Luxembourg,LU,2023-05-07,Films,7,The Good Liar,,2
130607,Luxembourg,LU,2023-05-07,Films,8,Tu Jhoothi Main Makkaar,,1
130608,Luxembourg,LU,2023-05-07,Films,9,The Last Kingdom: Seven Kings Must Die,,4
130609,Luxembourg,LU,2023-05-07,Films,10,Hunger,,3
130610,Luxembourg,LU,2023-05-07,TV,1,Queen Charlotte: A Bridgerton Story,,1
130611,Luxembourg,LU,2023-05-07,TV,2,Firefly Lane,Firefly Lane: Season 2,6
130612,Luxembourg,LU,2023-05-07,TV,3,Sweet Tooth,Sweet Tooth: Season 2,2
130613,Luxembourg,LU,2023-05-07,TV,4,The Diplomat,The Diplomat: Season 1,3
130614,Luxembourg,LU,2023-05-07,TV,5,The Marked Heart,The Marked Heart: Season 2,3
130615,Luxembourg,LU,2023-05-07,TV,6,The Tailor,The Tailor: Season 1,1
130616,Luxembourg,LU,2023-05-07,TV,7,The Rookie,The Rookie: Season 1,6
130617,Luxembourg,LU,2023-05-07,TV,8,The Night Agent,The Night Agent: Season 1,7
130618,Luxembourg,LU,2023-05-07,TV,9,Workin' Moms,Workin' Moms: Season 7,2
130619,Luxembourg,LU,2023-05-07,TV,10,The Rookie,The Rookie: Season 2,4
130620,Luxembourg,LU,2023-04-30,Films,1,AKA,,1
130621,Luxembourg,LU,2023-04-30,Films,2,A Tourist's Guide to Love,,2
130622,Luxembourg,LU,2023-04-30,Films,3,Chokehold,,1
130623,Luxembourg,LU,2023-04-30,Films,4,The Last Kingdom: Seven Kings Must Die,,3
130624,Luxembourg,LU,2023-04-30,Films,5,Murder Mystery 2,,5
130625,Luxembourg,LU,2023-04-30,Films,6,"Kiss, Kiss!",,1
130626,Luxembourg,LU,2023-04-30,Films,7,One More Time,,1
130627,Luxembourg,LU,2023-04-30,Films,8,Chupa,,4
130628,Luxembourg,LU,2023-04-30,Films,9,The Invisible Man,,2
130629,Luxembourg,LU,2023-04-30,Films,10,Luther: The Fallen Sun,,8
130630,Luxembourg,LU,2023-04-30,TV,1,The Diplomat,The Diplomat: Season 1,2
130631,Luxembourg,LU,2023-04-30,TV,2,The Marked Heart,The Marked Heart: Season 2,2
130632,Luxembourg,LU,2023-04-30,TV,3,Firefly Lane,Firefly Lane: Season 2,5
130633,Luxembourg,LU,2023-04-30,TV,4,Welcome to Eden,Welcome to Eden: Season 2,1
130634,Luxembourg,LU,2023-04-30,TV,5,Rough Diamonds,Rough Diamonds: Season 1,1
130635,Luxembourg,LU,2023-04-30,TV,6,The Night Agent,The Night Agent: Season 1,6
130636,Luxembourg,LU,2023-04-30,TV,7,The Marked Heart,The Marked Heart: Season 1,7
130637,Luxembourg,LU,2023-04-30,TV,8,The Rookie,The Rookie: Season 1,5
130638,Luxembourg,LU,2023-04-30,TV,9,Workin' Moms,Workin' Moms: Season 7,1
130639,Luxembourg,LU,2023-04-30,TV,10,Sweet Tooth,Sweet Tooth: Season 2,1
130640,Luxembourg,LU,2023-04-23,Films,1,The Last Kingdom: Seven Kings Must Die,,2
130641,Luxembourg,LU,2023-04-23,Films,2,A Tourist's Guide to Love,,1
130642,Luxembourg,LU,2023-04-23,Films,3,Queens on the Run,,2
130643,Luxembourg,LU,2023-04-23,Films,4,Phenomena,,1
130644,Luxembourg,LU,2023-04-23,Films,5,Murder Mystery 2,,4
130645,Luxembourg,LU,2023-04-23,Films,6,Chupa,,3
130646,Luxembourg,LU,2023-04-23,Films,7,Hunger,,2
130647,Luxembourg,LU,2023-04-23,Films,8,Luther: The Fallen Sun,,7
130648,Luxembourg,LU,2023-04-23,Films,9,The Invisible Man,,1
130649,Luxembourg,LU,2023-04-23,Films,10,Shehzada,,1
130650,Luxembourg,LU,2023-04-23,TV,1,The Night Agent,The Night Agent: Season 1,5
130651,Luxembourg,LU,2023-04-23,TV,2,The Diplomat,The Diplomat: Season 1,1
130652,Luxembourg,LU,2023-04-23,TV,3,The Marked Heart,The Marked Heart: Season 2,1
130653,Luxembourg,LU,2023-04-23,TV,4,The Rookie,The Rookie: Season 1,4
130654,Luxembourg,LU,2023-04-23,TV,5,BEEF,BEEF: Season 1,3
130655,Luxembourg,LU,2023-04-23,TV,6,Florida Man,Florida Man: Limited Series,2
130656,Luxembourg,LU,2023-04-23,TV,7,Love Is Blind,Love Is Blind: Season 4,5
130657,Luxembourg,LU,2023-04-23,TV,8,The Rookie,The Rookie: Season 2,3
130658,Luxembourg,LU,2023-04-23,TV,9,Obsession,Obsession: Limited Series,2
130659,Luxembourg,LU,2023-04-23,TV,10,The Marked Heart,The Marked Heart: Season 1,6
130660,Luxembourg,LU,2023-04-16,Films,1,Chupa,,2
130661,Luxembourg,LU,2023-04-16,Films,2,The Last Kingdom: Seven Kings Must Die,,1
130662,Luxembourg,LU,2023-04-16,Films,3,Hunger,,1
130663,Luxembourg,LU,2023-04-16,Films,4,Murder Mystery 2,,3
130664,Luxembourg,LU,2023-04-16,Films,5,Noah,,2
130665,Luxembourg,LU,2023-04-16,Films,6,Murder Mystery,,3
130666,Luxembourg,LU,2023-04-16,Films,7,Luther: The Fallen Sun,,6
130667,Luxembourg,LU,2023-04-16,Films,8,Queens on the Run,,1
130668,Luxembourg,LU,2023-04-16,Films,9,Home,,2
130669,Luxembourg,LU,2023-04-16,Films,10,Kill Boksoon,,3
130670,Luxembourg,LU,2023-04-16,TV,1,The Night Agent,The Night Agent: Season 1,4
130671,Luxembourg,LU,2023-04-16,TV,2,BEEF,BEEF: Season 1,2
130672,Luxembourg,LU,2023-04-16,TV,3,Thicker Than Water,Thicker Than Water: Season 1,2
130673,Luxembourg,LU,2023-04-16,TV,4,The Rookie,The Rookie: Season 1,3
130674,Luxembourg,LU,2023-04-16,TV,5,Obsession,Obsession: Limited Series,1
130675,Luxembourg,LU,2023-04-16,TV,6,The Rookie,The Rookie: Season 2,2
130676,Luxembourg,LU,2023-04-16,TV,7,Love Is Blind,Love Is Blind: Season 4,4
130677,Luxembourg,LU,2023-04-16,TV,8,Transatlantic,Transatlantic: Limited Series,1
130678,Luxembourg,LU,2023-04-16,TV,9,Florida Man,Florida Man: Limited Series,1
130679,Luxembourg,LU,2023-04-16,TV,10,Public Enemy: Book of Revelation,Public Enemy: Book of Revelation: Limited Series,2
130680,Luxembourg,LU,2023-04-09,Films,1,Murder Mystery 2,,2
130681,Luxembourg,LU,2023-04-09,Films,2,Murder Mystery,,2
130682,Luxembourg,LU,2023-04-09,Films,3,Chupa,,1
130683,Luxembourg,LU,2023-04-09,Films,4,Kill Boksoon,,2
130684,Luxembourg,LU,2023-04-09,Films,5,The Accountant,,2
130685,Luxembourg,LU,2023-04-09,Films,6,Noah,,1
130686,Luxembourg,LU,2023-04-09,Films,7,Luther: The Fallen Sun,,5
130687,Luxembourg,LU,2023-04-09,Films,8,Home,,1
130688,Luxembourg,LU,2023-04-09,Films,9,Honest Thief,,2
130689,Luxembourg,LU,2023-04-09,Films,10,Bloodshot,,4
130690,Luxembourg,LU,2023-04-09,TV,1,The Night Agent,The Night Agent: Season 1,3
130691,Luxembourg,LU,2023-04-09,TV,2,The Rookie,The Rookie: Season 1,2
130692,Luxembourg,LU,2023-04-09,TV,3,Love Is Blind,Love Is Blind: Season 4,3
130693,Luxembourg,LU,2023-04-09,TV,4,The Rookie,The Rookie: Season 2,1
130694,Luxembourg,LU,2023-04-09,TV,5,Wellmania,Wellmania: Season 1,2
130695,Luxembourg,LU,2023-04-09,TV,6,Unseen,Unseen: Season 1,2
130696,Luxembourg,LU,2023-04-09,TV,7,Thicker Than Water,Thicker Than Water: Season 1,1
130697,Luxembourg,LU,2023-04-09,TV,8,BEEF,BEEF: Season 1,1
130698,Luxembourg,LU,2023-04-09,TV,9,Public Enemy: Book of Revelation,Public Enemy: Book of Revelation: Limited Series,1
130699,Luxembourg,LU,2023-04-09,TV,10,Shadow and Bone,Shadow and Bone: Season 2,4
130700,Luxembourg,LU,2023-04-02,Films,1,Murder Mystery 2,,1
130701,Luxembourg,LU,2023-04-02,Films,2,Murder Mystery,,1
130702,Luxembourg,LU,2023-04-02,Films,3,Honest Thief,,1
130703,Luxembourg,LU,2023-04-02,Films,4,Luther: The Fallen Sun,,4
130704,Luxembourg,LU,2023-04-02,Films,5,Kill Boksoon,,1
130705,Luxembourg,LU,2023-04-02,Films,6,The Accountant,,1
130706,Luxembourg,LU,2023-04-02,Films,7,The Magician's Elephant,,3
130707,Luxembourg,LU,2023-04-02,Films,8,Chor Nikal Ke Bhaga,,2
130708,Luxembourg,LU,2023-04-02,Films,9,In His Shadow,,3
130709,Luxembourg,LU,2023-04-02,Films,10,All Quiet on the Western Front,,11
130710,Luxembourg,LU,2023-04-02,TV,1,The Night Agent,The Night Agent: Season 1,2
130711,Luxembourg,LU,2023-04-02,TV,2,Who Were We Running From?,Who Were We Running From?: Limited Series,2
130712,Luxembourg,LU,2023-04-02,TV,3,Love Is Blind,Love Is Blind: Season 4,2
130713,Luxembourg,LU,2023-04-02,TV,4,I Am Georgina,I Am Georgina: Season 2,2
130714,Luxembourg,LU,2023-04-02,TV,5,Shadow and Bone,Shadow and Bone: Season 2,3
130715,Luxembourg,LU,2023-04-02,TV,6,Unseen,Unseen: Season 1,1
130716,Luxembourg,LU,2023-04-02,TV,7,Wellmania,Wellmania: Season 1,1
130717,Luxembourg,LU,2023-04-02,TV,8,The Parisian Agency: Exclusive Properties,The Parisian Agency: Exclusive Properties: Season 3,1
130718,Luxembourg,LU,2023-04-02,TV,9,You,You: Season 4,7
130719,Luxembourg,LU,2023-04-02,TV,10,The Rookie,The Rookie: Season 1,1
130720,Luxembourg,LU,2023-03-26,Films,1,Luther: The Fallen Sun,,3
130721,Luxembourg,LU,2023-03-26,Films,2,The Magician's Elephant,,2
130722,Luxembourg,LU,2023-03-26,Films,3,In His Shadow,,2
130723,Luxembourg,LU,2023-03-26,Films,4,Noise,,2
130724,Luxembourg,LU,2023-03-26,Films,5,Still Time,,2
130725,Luxembourg,LU,2023-03-26,Films,6,Money Shot: The Pornhub Story,,2
130726,Luxembourg,LU,2023-03-26,Films,7,All Quiet on the Western Front,,10
130727,Luxembourg,LU,2023-03-26,Films,8,Faraway,,3
130728,Luxembourg,LU,2023-03-26,Films,9,Chor Nikal Ke Bhaga,,1
130729,Luxembourg,LU,2023-03-26,Films,10,Spider-Man: No Way Home (Extended Version),,2
130730,Luxembourg,LU,2023-03-26,TV,1,The Night Agent,The Night Agent: Season 1,1
130731,Luxembourg,LU,2023-03-26,TV,2,Shadow and Bone,Shadow and Bone: Season 2,2
130732,Luxembourg,LU,2023-03-26,TV,3,Sky High: The Series,Sky High: The Series: Season 1,2
130733,Luxembourg,LU,2023-03-26,TV,4,I Am Georgina,I Am Georgina: Season 2,1
130734,Luxembourg,LU,2023-03-26,TV,5,You,You: Season 4,6
130735,Luxembourg,LU,2023-03-26,TV,6,The Glory,The Glory: Season 1,3
130736,Luxembourg,LU,2023-03-26,TV,7,Shadow and Bone,Shadow and Bone: Season 1,2
130737,Luxembourg,LU,2023-03-26,TV,8,Love Is Blind,Love Is Blind: Season 4,1
130738,Luxembourg,LU,2023-03-26,TV,9,Who Were We Running From?,Who Were We Running From?: Limited Series,1
130739,Luxembourg,LU,2023-03-26,TV,10,Outer Banks,Outer Banks: Season 3,5
130740,Luxembourg,LU,2023-03-19,Films,1,Luther: The Fallen Sun,,2
130741,Luxembourg,LU,2023-03-19,Films,2,Money Shot: The Pornhub Story,,1
130742,Luxembourg,LU,2023-03-19,Films,3,Faraway,,2
130743,Luxembourg,LU,2023-03-19,Films,4,Still Time,,1
130744,Luxembourg,LU,2023-03-19,Films,5,The Magician's Elephant,,1
130745,Luxembourg,LU,2023-03-19,Films,6,All Quiet on the Western Front,,9
130746,Luxembourg,LU,2023-03-19,Films,7,In His Shadow,,1
130747,Luxembourg,LU,2023-03-19,Films,8,Noise,,1
130748,Luxembourg,LU,2023-03-19,Films,9,Spider-Man: No Way Home (Extended Version),,1
130749,Luxembourg,LU,2023-03-19,Films,10,Fast & Furious Presents: Hobbs & Shaw,,4
130750,Luxembourg,LU,2023-03-19,TV,1,You,You: Season 4,5
130751,Luxembourg,LU,2023-03-19,TV,2,The Glory,The Glory: Season 1,2
130752,Luxembourg,LU,2023-03-19,TV,3,Shadow and Bone,Shadow and Bone: Season 2,1
130753,Luxembourg,LU,2023-03-19,TV,4,MH370: The Plane That Disappeared,MH370: The Plane That Disappeared: Limited Series,2
130754,Luxembourg,LU,2023-03-19,TV,5,Sex/Life,Sex/Life: Season 2,3
130755,Luxembourg,LU,2023-03-19,TV,6,Outer Banks,Outer Banks: Season 3,4
130756,Luxembourg,LU,2023-03-19,TV,7,Sky High: The Series,Sky High: The Series: Season 1,1
130757,Luxembourg,LU,2023-03-19,TV,8,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,3
130758,Luxembourg,LU,2023-03-19,TV,9,Shadow and Bone,Shadow and Bone: Season 1,1
130759,Luxembourg,LU,2023-03-19,TV,10,Outlast,Outlast: Season 1,1
130760,Luxembourg,LU,2023-03-12,Films,1,Luther: The Fallen Sun,,1
130761,Luxembourg,LU,2023-03-12,Films,2,Faraway,,1
130762,Luxembourg,LU,2023-03-12,Films,3,Love at First Kiss,,2
130763,Luxembourg,LU,2023-03-12,Films,4,We Have a Ghost,,3
130764,Luxembourg,LU,2023-03-12,Films,5,10 Days of a Good Man,,1
130765,Luxembourg,LU,2023-03-12,Films,6,Fast & Furious Presents: Hobbs & Shaw,,3
130766,Luxembourg,LU,2023-03-12,Films,7,Tonight You're Sleeping with Me,,2
130767,Luxembourg,LU,2023-03-12,Films,8,Synchronic,,2
130768,Luxembourg,LU,2023-03-12,Films,9,Your Place or Mine,,5
130769,Luxembourg,LU,2023-03-12,Films,10,Venom: Let There Be Carnage,,2
130770,Luxembourg,LU,2023-03-12,TV,1,You,You: Season 4,4
130771,Luxembourg,LU,2023-03-12,TV,2,Sex/Life,Sex/Life: Season 2,2
130772,Luxembourg,LU,2023-03-12,TV,3,MH370: The Plane That Disappeared,MH370: The Plane That Disappeared: Limited Series,1
130773,Luxembourg,LU,2023-03-12,TV,4,Outer Banks,Outer Banks: Season 3,3
130774,Luxembourg,LU,2023-03-12,TV,5,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,2
130775,Luxembourg,LU,2023-03-12,TV,6,Too Hot to Handle: Germany,Too Hot to Handle: Germany: Season 1,2
130776,Luxembourg,LU,2023-03-12,TV,7,The Glory,The Glory: Season 1,1
130777,Luxembourg,LU,2023-03-12,TV,8,Sex/Life,Sex/Life: Season 1,8
130778,Luxembourg,LU,2023-03-12,TV,9,Next in Fashion,Next in Fashion: Season 2,1
130779,Luxembourg,LU,2023-03-12,TV,10,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 1,4
130780,Luxembourg,LU,2023-03-05,Films,1,We Have a Ghost,,2
130781,Luxembourg,LU,2023-03-05,Films,2,The Strays,,2
130782,Luxembourg,LU,2023-03-05,Films,3,Love at First Kiss,,1
130783,Luxembourg,LU,2023-03-05,Films,4,Tonight You're Sleeping with Me,,1
130784,Luxembourg,LU,2023-03-05,Films,5,Your Place or Mine,,4
130785,Luxembourg,LU,2023-03-05,Films,6,Fast & Furious Presents: Hobbs & Shaw,,2
130786,Luxembourg,LU,2023-03-05,Films,7,A Time to Kill,,3
130787,Luxembourg,LU,2023-03-05,Films,8,The Circle,,1
130788,Luxembourg,LU,2023-03-05,Films,9,Synchronic,,1
130789,Luxembourg,LU,2023-03-05,Films,10,All Quiet on the Western Front,,8
130790,Luxembourg,LU,2023-03-05,TV,1,Outer Banks,Outer Banks: Season 3,2
130791,Luxembourg,LU,2023-03-05,TV,2,Sex/Life,Sex/Life: Season 2,1
130792,Luxembourg,LU,2023-03-05,TV,3,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 5,2
130793,Luxembourg,LU,2023-03-05,TV,4,Too Hot to Handle: Germany,Too Hot to Handle: Germany: Season 1,1
130794,Luxembourg,LU,2023-03-05,TV,5,Perfect Match,Perfect Match: Season 1,3
130795,Luxembourg,LU,2023-03-05,TV,6,Triptych,Triptych: Season 1,2
130796,Luxembourg,LU,2023-03-05,TV,7,Wrong Side of the Tracks,Wrong Side of the Tracks: Season 2,1
130797,Luxembourg,LU,2023-03-05,TV,8,Outer Banks,Outer Banks: Season 1,5
130798,Luxembourg,LU,2023-03-05,TV,9,Outer Banks,Outer Banks: Season 2,7
130799,Luxembourg,LU,2023-03-05,TV,10,Monique Olivier: Accessory to Evil,Monique Olivier: Accessory to Evil: Limited Series,1
130800,Luxembourg,LU,2023-02-26,Films,1,We Have a Ghost,,1
130801,Luxembourg,LU,2023-02-26,Films,2,The Strays,,1
130802,Luxembourg,LU,2023-02-26,Films,3,Your Place or Mine,,3
130803,Luxembourg,LU,2023-02-26,Films,4,Wonder Woman 1984,,2
130804,Luxembourg,LU,2023-02-26,Films,5,A Time to Kill,,2
130805,Luxembourg,LU,2023-02-26,Films,6,Jurassic World,,1
130806,Luxembourg,LU,2023-02-26,Films,7,All Quiet on the Western Front,,7
130807,Luxembourg,LU,2023-02-26,Films,8,Ghostbusters: Afterlife,,1
130808,Luxembourg,LU,2023-02-26,Films,9,2 Hearts,,3
130809,Luxembourg,LU,2023-02-26,Films,10,You People,,5
130810,Luxembourg,LU,2023-02-26,TV,1,Outer Banks,Outer Banks: Season 3,1
130811,Luxembourg,LU,2023-02-26,TV,2,Formula 1: Drive to Survive,Formula 1: Drive to Survive: Season 5,1
130812,Luxembourg,LU,2023-02-26,TV,3,Perfect Match,Perfect Match: Season 1,2
130813,Luxembourg,LU,2023-02-26,TV,4,Triptych,Triptych: Season 1,1
130814,Luxembourg,LU,2023-02-26,TV,5,The Law According to Lidia Poët,The Law According to Lidia Poët: Season 1,2
130815,Luxembourg,LU,2023-02-26,TV,6,Physical: 100,Physical: 100: Season 1,4
130816,Luxembourg,LU,2023-02-26,TV,7,You,You: Season 4,3
130817,Luxembourg,LU,2023-02-26,TV,8,Red Rose,Red Rose: Limited Series,2
130818,Luxembourg,LU,2023-02-26,TV,9,Ganglands,Ganglands: Season 2,2
130819,Luxembourg,LU,2023-02-26,TV,10,Outer Banks,Outer Banks: Season 1,4
130820,Luxembourg,LU,2023-02-19,Films,1,Your Place or Mine,,2
130821,Luxembourg,LU,2023-02-19,Films,2,Squared Love All Over Again,,1
130822,Luxembourg,LU,2023-02-19,Films,3,2 Hearts,,2
130823,Luxembourg,LU,2023-02-19,Films,4,A Time to Kill,,1
